Nom du lieu;Type de lieu;Ville;D�partement;R�gion;Capacité (personnes);Prix (€);Description;URL Heavento;URL ABC Salles;URL Kactus;URL Carmin.io;Contact/Téléphone;Email;Statut;Dernière mise à jour
Manoir de la Begaudi�re;Salle de r�ception;Ille-et-Vilaine;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Domaine de charme niché à Ille-et-Vilaine offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-begaudiere/location-de-manoir/mont-dol/bretagne/france/;https://www.abcsalles.com/lieu/manoir-de-la-begaudire;https://www.kactus.com/fr/lieux/manoir-de-la-begaudire;https://carmin.io/location/illeetvilaine/manoir-de-la-begaudire;;;Actif;27/08/2025
Manoir de la Blandinais;Salle de r�ception;Loire-Atlantique;;Pays de la Loire;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Loire-Atlantique offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-blandinais/location-de-manoir/saint-aubin-des-chateaux/pays-de-la-loire/france/;https://www.abcsalles.com/lieu/manoir-de-la-blandinais;https://www.kactus.com/fr/lieux/manoir-de-la-blandinais;https://carmin.io/location/loireatlantique/manoir-de-la-blandinais;;;Actif;27/08/2025
Manoir de la Foulerie;Salle de r�ception;Manche;;Basse-Normandie;10-250 personnes;Dès 240€ - 1440€;Propriété rurale d'exception située à Manche alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 10-250 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/manoir-de-la-foulerie/location-de-manoir/ancteville/basse-normandie/france/;https://www.abcsalles.com/lieu/manoir-de-la-foulerie;https://www.kactus.com/fr/lieux/manoir-de-la-foulerie;https://carmin.io/location/manche/manoir-de-la-foulerie;;;Actif;27/08/2025
Manoir de la Fresnaye;Salle de r�ception;Morbihan;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Domaine de charme niché à Morbihan offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-fresnaye/location-de-manoir/reminiac/bretagne/france/;https://www.abcsalles.com/lieu/manoir-de-la-fresnaye;https://www.kactus.com/fr/lieux/manoir-de-la-fresnaye;https://carmin.io/location/morbihan/manoir-de-la-fresnaye;;;Actif;27/08/2025
Manoir de la Garde;Salle de r�ception;Rh�ne;;Rh�ne-Alpes;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Rhône offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-garde/location-de-manoir/jarnioux/rhone-alpes/france/;https://www.abcsalles.com/lieu/manoir-de-la-garde;https://www.kactus.com/fr/lieux/manoir-de-la-garde;https://carmin.io/location/rhne/manoir-de-la-garde;;;Actif;27/08/2025
Manoir de la Grande Commune;Salle de r�ception;Seine-et-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Domaine de charme niché à Seine-et-Marne offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-grande-commune/location-de-domaine/les-ecrennes/ile-de-france/france/;https://www.abcsalles.com/lieu/manoir-de-la-grande-commune;https://www.kactus.com/fr/lieux/manoir-de-la-grande-commune;https://carmin.io/location/seineetmarne/manoir-de-la-grande-commune;;;Actif;27/08/2025
Manoir de la Haute Pilais;Salle de r�ception;Ille-et-Vilaine;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Domaine de charme niché à Ille-et-Vilaine offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-haute-pilais/location-de-manoir/chantepie/bretagne/france/;https://www.abcsalles.com/lieu/manoir-de-la-haute-pilais;https://www.kactus.com/fr/lieux/manoir-de-la-haute-pilais;https://carmin.io/location/illeetvilaine/manoir-de-la-haute-pilais;;;Actif;27/08/2025
Manoir de la Houlette;Salle de r�ception;Eure;;Haute-Normandie;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Eure offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-houlette/location-de-manoir/saint-pierre-du-vauvray/haute-normandie/france/;https://www.abcsalles.com/lieu/manoir-de-la-houlette;https://www.kactus.com/fr/lieux/manoir-de-la-houlette;https://carmin.io/location/eure/manoir-de-la-houlette;;;Actif;27/08/2025
Manoir de la No� Verte;Salle de r�ception;C�tes d'Armor;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Domaine de charme niché à Côtes d'Armor offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-noe-verte/location-de-manoir/lanloup/bretagne/france/;https://www.abcsalles.com/lieu/manoir-de-la-no-verte;https://www.kactus.com/fr/lieux/manoir-de-la-no-verte;https://carmin.io/location/ctes-darmor/manoir-de-la-no-verte;;;Actif;27/08/2025
Manoir de la Perri�re;Salle de r�ception;Loiret;;Centre;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Loiret offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-perriere/category-location-de-chateau/messas/centre/france/;https://www.abcsalles.com/lieu/manoir-de-la-perrire;https://www.kactus.com/fr/lieux/manoir-de-la-perrire;https://carmin.io/location/loiret/manoir-de-la-perrire;;;Actif;27/08/2025
Manoir de la Pommeraie;Salle de r�ception;Ille-et-Vilaine;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Domaine de charme niché à Ille-et-Vilaine offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-pommeraie/location-de-manoir/bruz/bretagne/france/;https://www.abcsalles.com/lieu/manoir-de-la-pommeraie;https://www.kactus.com/fr/lieux/manoir-de-la-pommeraie;https://carmin.io/location/illeetvilaine/manoir-de-la-pommeraie;;;Actif;27/08/2025
Manoir de la Rousselli�re;Salle de r�ception;Indre-et-Loire;;Centre;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Indre-et-Loire offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-de-la-rousselliere/location-de-manoir/loches/centre/france/;https://www.abcsalles.com/lieu/manoir-de-la-roussellire;https://www.kactus.com/fr/lieux/manoir-de-la-roussellire;https://carmin.io/location/indreetloire/manoir-de-la-roussellire;;;Actif;27/08/2025
Manoir de l’�le aux Loups;Salle de r�ception;Val-de-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Propriété rurale d'exception située à Val-de-Marne alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 10-250 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/manoir-de-lile-aux-loups/location-de-bateau-1/nogent-sur-marne/ile-de-france/france/;https://www.abcsalles.com/lieu/manoir-de-lile-aux-loups;https://www.kactus.com/fr/lieux/manoir-de-lile-aux-loups;https://carmin.io/location/valdemarne/manoir-de-lile-aux-loups;;;Actif;27/08/2025
Manoir des Barrayrous;Restaurant;Tarn-et-Garonne;;Midi-Pyr�n�es;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Tarn-et-Garonne offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-des-barrayrous/location-de-domaine/negrepelisse/midi-pyrenees/france/;https://www.abcsalles.com/lieu/manoir-des-barrayrous;https://www.kactus.com/fr/lieux/manoir-des-barrayrous;https://carmin.io/location/tarnetgaronne/manoir-des-barrayrous;;;Actif;27/08/2025
Manoir des Burets;Salle de r�ception;Pas-de-Calais;;Nord-Pas-de-Calais;10-250 personnes;Dès 240€ - 1440€;Propriété rurale d'exception située à Pas-de-Calais alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 10-250 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/manoir-des-burets/location-de-manoir/longueville/nord-pas-de-calais/france/;https://www.abcsalles.com/lieu/manoir-des-burets;https://www.kactus.com/fr/lieux/manoir-des-burets;https://carmin.io/location/pasdecalais/manoir-des-burets;;;Actif;27/08/2025
Manoir des Coudraies;Salle de r�ception;Loir-et-Cher;;Centre;10-250 personnes;Dès 240€ - 1440€;Domaine de charme niché à Loir-et-Cher offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 10-250 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/manoir-des-coudraies/location-de-manoir/chitenay/centre/france/;https://www.abcsalles.com/lieu/manoir-des-coudraies;https://www.kactus.com/fr/lieux/manoir-des-coudraies;https://carmin.io/location/loiretcher/manoir-des-coudraies;;;Actif;27/08/2025
